CPT_drift_rate,CPT_boundary_separation,CPT_nondecision_time
0.26324470927689936,0.15677937582063106,0.32050417359991884
0.21156776013869227,0.068390334381573048,0.36152821661042528
0.21687157561375736,0.10380759843571344,0.3960347268031561
0.22452362891158772,0.11986458416696955,0.2590560031982429
0.43912068040354157,0.093986330068965021,0.30129750222790003
0.19313125825115438,0.12690877238708273,0.23088166732352322
0.26922438573920549,0.17067992698795972,0.15985516745828987
0.31636017154337392,0.10803277554640177,0.28634751988395934
0.51405870182060809,0.089389010123947968,0.33529452676200455
0.338287561206571,0.12200076485612765,0.20849429765306188
0.60366950801898156,0.07611979384570973,0.33729671219352891
0.17721380225400207,0.087653921871005791,0.38855142855062902
0.36314392816285024,0.11365009300116349,0.2924868614498809
0.18003955704907046,0.189831990060114,0.16991384859511183
nan,nan,nan
0.25652757294946332,0.11678012568435131,0.23524253595403555
0.23641062163290316,0.14456739366489507,0.35990814467822363
0.17275440520382734,0.12036981346301245,0.25711783668221988
nan,nan,nan
0.45902023647714635,0.10010713003419776,0.25780320038418969
0.4069324676235655,0.11292094427779409,0.35152839021608007
0.42019337674848495,0.1093572651166534,0.37697523908680131
0.19424306081581277,0.15422595836742078,0.26623325386859736
0.34418405550835018,0.078191976021078441,0.31847018290808621
nan,nan,nan
nan,nan,nan
0.29144429419472101,0.10278918753003519,0.36165022932067503
nan,nan,nan
0.33174700354219366,0.13851277633469725,0.375495922475373
nan,nan,nan
0.22387759347157654,0.15266050913891752,0.24397373705621633
0.31882183079447024,0.1441281432543072,0.27957155628563257
0.27562178312710817,0.16671831224658551,0.18877509709584234
0.16302813600936708,0.1503424592477606,0.27622086353455261
0.16956515680790157,0.13276853486437676,0.40193092157821098
nan,nan,nan
0.40271499441510089,0.11410352020312763,0.2843321918130588
0.32586923503051829,0.14101115896087116,0.23654899387511777
nan,nan,nan
0.42429705520913308,0.10829959326184074,0.34034674241109214
0.3905559796601088,0.11765585702038434,0.26571974380297658
0.34298315251780098,0.099647073488231042,0.29612459782774159
0.31494002751972333,0.10851992258121619,0.35548552029758057
0.37159050671271066,0.11106672657927735,0.38312996209584771
0.17938580704943352,0.1905238099174045,0.21833896955978177
0.22943386757357651,0.13057061944411061,0.1849670520373225
-0.23658929225088024,0.052950958576099716,0.15263066180973278
nan,nan,nan
0.2450312440986441,0.10983265221602556,0.19900661989085236
nan,nan,nan
nan,nan,nan
0.13975818266438503,0.16108478948596416,0.80858396954444478
0.25458018627341245,0.11767342403609737,0.24978693124578777
0.15957188034699232,0.16865397184406686,0.3099480521355889
0.45489372359944236,0.10101523964267381,0.34093894181864937
nan,nan,nan
0.22913988891197984,0.20053775324556111,0.19474704632417311
0.24359454455933305,0.12298026733206716,0.27197621350013534
nan,nan,nan
0.35863396696949285,0.12812840593332514,0.22893872669715654
0.30021856639002281,0.13747098224064844,0.24623347042068766
0.29709516920533235,0.13891623118244564,0.21117659260742982
nan,nan,nan
0.24442444725472084,0.18799755514414235,0.43453619102768282
0.71588222104756838,0.064188210225565243,0.31739842012494335
nan,nan,nan
0.15344084215571183,0.13552073383562496,0.32819548284266131
0.24469586131932164,0.13967243753079273,0.37817510259037707
0.28074189267151212,0.14700813197411242,0.1945743098513133
0.36329819341240988,0.1264834214278156,0.23965494166103779
0.52457331649991867,0.078676020892347764,0.2733901603551443
0.40342408096247118,0.11390296382833065,0.492319813379544
0.45294379761522169,0.10145011090400602,0.30341672759318572
0.64673579373331336,0.063814840014150095,0.35623012847813207
nan,nan,nan
0.11786416572347494,0.077741246056404922,0.26293343184420792
0.3288115677654152,0.13974933672080833,0.27099341262211951
0.29680482890141069,0.15481957848000327,0.29707246478976429
0.62906349249385884,0.07304699612940023,0.30810108831541272
0.36068697062372745,0.11442426416775248,0.31924898434869869
0.2088300379556145,0.19763124889766923,0.064380429416885432
0.3670783360918119,0.12518090549983532,0.25831706545996913
nan,nan,nan
0.29383110115109673,0.10195422504010213,0.2738499475296885
nan,nan,nan
0.20804967493977367,0.14399119930954946,0.16474043557466267
0.40541760747383204,0.084301388923697554,0.39199623184110854
0.21366180249726227,0.21506510739997473,0.048281739205172647
0.30324169491017394,0.098790247889274804,0.20871399170594548
nan,nan,nan
nan,nan,nan
0.54551953091665228,0.075655111997853366,0.260192417198988
0.30690653612037,0.13447527618743504,0.24137317413222134
0.28821258935478705,0.15943508437370998,0.29285567164927662
0.16455558265738099,0.18204986866300168,0.35160871400991656
nan,nan,nan
nan,nan,nan
0.31110375299185994,0.13266102003467514,0.32397499480716335
0.46945004623345021,0.097883041806103216,0.38349884132864104
nan,nan,nan
nan,nan,nan
0.33136805101982125,0.13867117955375022,0.28286105656254978
0.32702092764433255,0.12620397570825317,0.24116562807233891
0.13940321707964751,0.21489692159273424,0.045532496015834201
0.30450807278657338,0.15090305515004399,0.34159060217068732
inf,0.0,nan
0.42712213000354038,0.10758327717874279,0.33116241398288654
0.1090638314347505,0.19066280045130285,0.16088094946277587
0.25016505586912119,0.13661887063094449,0.29018860946590214
0.32287484266044397,0.10585298972986101,0.25790181812246282
0.44827636453888992,0.07624151105830039,0.54854257521152383
0.27547131473180059,0.16680937739773039,0.18978455068192207
0.097678676606164361,0.078365909225507846,0.36573339660492055
nan,nan,nan
nan,nan,nan
0.2275243006548705,0.13166647309459006,0.37366534705392535
nan,nan,nan
0.42560724388340437,0.096970485821482155,0.30019635943802708
0.44301560771574133,0.093160016238067411,0.25646756137471682
nan,nan,nan
0.28436786626588012,0.10534707245202675,0.29195616531911872
0.29632004433235448,0.07017552786937091,0.35008381902806901
0.21107353293313003,0.1275026339928301,0.16777434154021076
0.2370251081774708,0.12638881357712364,0.25588817898647653
nan,nan,nan
0.019340570395412395,0.14874538896054806,0.011453718565305415
0.33630255335934511,0.13663648414898072,0.21666772552954333
nan,nan,nan
0.30938375001704194,0.09682900995572577,0.27081661202659213
nan,nan,nan
0.29227050802012838,0.15722146860668296,0.25041363906628222
nan,nan,nan
nan,nan,nan
0.36690146792156786,0.11248617085756192,0.3282410133837087
0.23980303711620232,0.064776013531926371,0.49643657524078894
nan,nan,nan
0.27787164605250447,0.10780992820289199,0.37158314380863228
0.12545803370442862,0.099855142342174991,0.31145527095693348
nan,nan,nan
nan,nan,nan
0.17821179381352667,0.16809954924692588,0.089871766073815251
inf,0.0,nan
0.27119574669362673,0.16943923000849104,0.30218832992974443
0.19196100556752033,0.17804276083636666,0.27106069335332295
nan,nan,nan
nan,nan,nan
0.26565944967581001,0.15535431266939714,0.35170679893272033
0.33733599799774094,0.13621789187661382,0.34130231983362452
nan,nan,nan
0.11419174424283643,0.15690797127602246,0.017544794068461711
nan,nan,nan
0.25266476289998224,0.11856549313288525,0.2154656679663112
nan,nan,nan
0.31216949808573274,0.10948304563304961,0.63907552874404394
0.30656834286144979,0.14988892223001979,0.26409342467764252
0.12490770770839502,0.10784551653282529,0.38990587773509566
nan,nan,nan
0.55151608698962695,0.083317965849670952,0.26355865043964044
0.30606534732065299,0.15013525347972365,0.30772200216305301
0.40490962528422947,0.11348507329034248,0.35533309318526651
-0.13232900774696585,0.075223722188763747,0.36943673979192954
0.35894432236603985,0.11497978554576099,0.37808741690797121
nan,nan,nan
0.22186666164237898,0.13502399138644519,0.29380034081025058
0.47383011091039817,0.047512635679015779,0.27830196923988609
0.57173250305670542,0.08037184917015007,0.34511777643772068
0.23124802212727241,0.12954628513126162,0.1904830465411339
nan,nan,nan
nan,nan,nan
nan,nan,nan
0.29803403471073414,0.13847861788192378,0.30397177057292379
0.25123556179554962,0.18290085278110446,0.10944400710970442
0.2830526874210515,0.14580798219775631,0.16277995838243134
0.31436065061735258,0.14617350616594446,0.36140654096448455
-0.062264554111445783,0.15987074280586033,0.22537676624303205
0.20843399168103904,0.16397165898193339,0.35853215526154947
nan,nan,nan
0.30233885166965591,0.11304292258644132,0.33708894546608448
nan,nan,nan
0.39560849606803905,0.10432369784449136,0.2402502561876301
nan,nan,nan
0.14782131944487539,0.18206055470356197,0.37816332571833866
nan,nan,nan
0.01687891104053435,0.094238719266656154,0.24831854189276734
0.43418161947383616,0.105834048334501,0.29080992847704945
0.29069427886852933,0.15807396925801898,0.3084640720679202
nan,nan,nan
0.49181208293268153,0.093432430995469495,0.40007848804599366
nan,nan,nan
nan,nan,nan
-0.053684024205617908,0.10308191778562968,0.32103079840706245
nan,nan,nan
nan,nan,nan
0.24584910089550227,0.16787265464134471,0.30969726009747278
nan,nan,nan
0.37611778602744717,0.10972983129679487,0.38442588069549344
0.51626240725658268,0.079942565308660729,0.25986689699316601
0.38918063637610678,0.11807164644475875,0.26384125043667328
0.24152831236051042,0.19025180962121796,0.07352708525843743
0.3329974676925827,0.13799263645982804,0.42569622804838281
0.40193552387331793,0.11432480030261967,0.33687652136729335
nan,nan,nan
0.41921496109054068,0.098449113316836298,0.23205684413130029
0.36171520353665515,0.12703695629063969,0.35499184230846925
nan,nan,nan
0.33433912820980094,0.089601604128552448,0.36367273133657774
nan,nan,nan
0.35981986932916771,0.11470000610433279,0.4380078710270448
0.21195114457008418,0.14134069561787235,0.37322746934692097
0.094805372294749904,0.10499700887545343,0.33718239614759188
0.27531265760622647,0.12413983324024808,0.24169531175789385
nan,nan,nan
0.46367467786690741,0.099102238476209539,0.29368785783418805
nan,nan,nan
nan,nan,nan
0.45248872131213969,0.091209657312199849,0.32849624660071397
0.16604534996219261,0.14761058289080312,0.25062056932579413
0.24036745546461319,0.12463135723858521,0.29066113435857877
0.30534403024207996,0.15048991940309198,0.2295850451538182
nan,nan,nan
0.32734827485379281,0.12607777214329061,0.36320577576688956
0.18071855847421936,0.16576782408771551,0.14940788174119524
nan,nan,nan
0.1635369534514054,0.1645648328843512,0.14391514199138683
nan,nan,nan
nan,nan,nan
0.20010334960713416,0.12248695957537736,0.32302158925282076
0.39778445560205944,0.10375302661349668,0.35464315698003801
nan,nan,nan
0.33338774382831127,0.1237938165770418,0.36190023085596146
nan,nan,nan
0.066986689142781136,0.082611220831797408,0.3874982507653234
nan,nan,nan
nan,nan,nan
nan,nan,nan
0.37090983056052823,0.1112705509750051,0.2934923092217227
nan,nan,nan
0.21661499860704736,0.15777885937698197,0.1806813862824091
0.22230158145499213,0.13475982498399447,0.36049270728488447
0.21126864976933277,0.12738487913152266,0.30140661452818462
nan,nan,nan
-0.092125553929533643,0.10805124193756817,0.2126372044991548
nan,nan,nan
0.44679604315921434,0.10284602830507013,0.29612570870691945
0.36300583522935476,0.12658528883513115,0.36438004279938252
0.23669745621716101,0.075698299474647346,0.28538201217883663
0.38962865038164091,0.087717541743118396,0.25941478351801533
0.14903314859961891,0.18058017070717156,0.078759648253451497
0.52356973172136267,0.065277393503632083,0.32203590736587551
0.16372347266088394,0.20874995410680622,-0.0094855825122119874
0.14927539302439702,0.10405924554958251,0.31331010213000132
0.50768947149377885,0.090510442074253197,0.33139322168058294
0.25242462397397625,0.16349966401364485,0.39775616559139959
nan,nan,nan
0.18092997530840105,0.25397228083970375,-0.082148701345305164
0.45730947184860321,0.10048162421739318,0.56008549948682729
0.4339015140265845,0.10590236958364366,0.30357233644690124
0.29332332342529588,0.15665715894920584,0.34380240640696702
0.1653981908696377,0.14818814380832493,0.23299021544761517
0.54259183858012772,0.062988908004224076,0.35847422889676522
nan,nan,nan
0.33856951920961015,0.12189916358939701,0.31778498190168836
nan,nan,nan
nan,nan,nan
0.2282910467595318,0.18078388002657211,0.29970275319943723
0.22111427549279861,0.20781651659050146,0.44980181416252824
0.27022467385521276,0.12647722695551761,0.32403621013733097
0.15726240411994391,0.15585448430212762,0.55124200040147575
0.17361088595671975,0.19686131555533148,0.17094530932108509
nan,nan,nan
0.29700549637322737,0.15471497686898705,0.27825105817389395
0.39487253568941832,0.10451813554583898,0.2554936223715053
0.30100276111812657,0.09952507445200269,0.25087702098603049
nan,nan,nan
0.36180768571218602,0.11406983001833369,0.40563837317972351
0.18792532690605723,0.24451839067076164,0.15310485773643268
0.32312997465083942,0.14220654877653741,0.28918881108340005
nan,nan,nan
0.30273687713998104,0.13632743258242869,0.17323959819233559
0.30405762954173471,0.11240391321762683,0.35435058873020742
nan,nan,nan
0.043586658655816804,0.080947105521866708,0.45886756691399527
