,g2acck,g2acck_conv,g2avrtk,g2avrtk_conv,g2sdrtk,g2sdrtk_conv,wmacck,wmacck_conv,wmrtk,wmrtk_conv,wmsdk,wmsdk_conv
507,97.619048,0.97619048,296.352,0.296352,82.393749,0.00678873,100,1,466.166667,0.466166667,226.425919,0.051268697
508,98.214286,0.98214286,266.460317,0.266460317,42.247206,0.001784826,98.412698,0.98412698,412.166667,0.412166667,164.261894,0.02698197
509,97.619048,0.97619048,264.584,0.264584,94.395033,0.008910422,100,1,589.25,0.58925,144.621214,0.020915296
510,91.666667,0.91666667,316.147541,0.316147541,159.684848,0.025499251,26.984127,0.26984127,816.333333,0.816333333,474.756078,0.225393334
511,92.857143,0.92857143,303.352,0.303352,179.068254,0.03206544,96.825397,0.96825397,726.9,0.7269,256.450753,0.065766989
512,,0,,0,,0,,0,,0,,0
513,98.809524,0.98809524,291.301587,0.291301587,61.230485,0.003749172,96.825397,0.96825397,512.166667,0.512166667,121.885813,0.014856151
514,,0,,0,,0,,0,,0,,0
515,98.214286,0.98214286,285.396825,0.285396825,58.926677,0.003472353,98.412698,0.98412698,367.916667,0.367916667,84.089193,0.007070992
516,,0,,0,,0,,0,,0,,0
517,96.428571,0.96428571,314.168,0.314168,116.932689,0.013673254,93.650794,0.93650794,915.777778,0.915777778,394.7641,0.155838695
518,,0,,0,,0,,0,,0,,0
519,98.809524,0.98809524,308.015873,0.308015873,57.871442,0.003349104,53.968254,0.53968254,469.875,0.469875,180.823859,0.032697268
520,97.619048,0.97619048,241.230159,0.241230159,84.80992,0.007192723,100,1,410.25,0.41025,75.813317,0.005747659
521,97.619048,0.97619048,349.616,0.349616,91.209683,0.008319206,100,1,574.916667,0.574916667,169.127955,0.028604265
522,,0,,0,,0,,0,,0,,0
523,98.214286,0.98214286,295.312,0.295312,55.247306,0.003052265,100,1,493.166667,0.493166667,59.086736,0.003491242
524,,0,,0,,0,,0,,0,,0
525,,0,,0,,0,,0,,0,,0
526,98.809524,0.98809524,324.666667,0.324666667,85.659792,0.0073376,36.507937,0.36507937,580.1,0.5801,210.458468,0.044292767
527,,0,,0,,0,,0,,0,,0
528,,0,,0,,0,,0,,0,,0
529,96.428571,0.96428571,271.230159,0.271230159,88.487664,0.007830067,98.412698,0.98412698,640.272727,0.640272727,217.737958,0.047409818
530,,0,,0,,0,,0,,0,,0
531,99.404762,0.99404762,312.126984,0.312126984,53.548182,0.002867408,98.412698,0.98412698,525.666667,0.525666667,93.030135,0.008654606
532,96.428571,0.96428571,273.2,0.2732,68.281911,0.004662419,98.412698,0.98412698,334.833333,0.334833333,49.377642,0.002438152
533,100,1,363.309524,0.363309524,86.845192,0.007542087,100,1,412.5,0.4125,94.359564,0.008903727
534,98.214286,0.98214286,276.944,0.276944,92.995083,0.008648085,100,1,459.5,0.4595,244.992208,0.060021182
535,97.02381,0.9702381,271.504,0.271504,83.348629,0.006946994,100,1,628.75,0.62875,128.886225,0.016611659
536,95.833333,0.95833333,263.730159,0.263730159,111.134615,0.012350903,100,1,476.25,0.47625,88.465838,0.007826204
537,,0,,0,,0,,0,,0,,0
538,99.404762,0.99404762,258.261905,0.258261905,59.503301,0.003540643,98.412698,0.98412698,345.75,0.34575,74.885519,0.005607841
539,97.02381,0.9702381,274.08871,0.27408871,134.27511,0.018029805,100,1,527.083333,0.527083333,109.233244,0.011931902
540,,0,,0,,0,,0,,0,,0
541,97.619048,0.97619048,272.507937,0.272507937,87.522408,0.007660172,95.238095,0.95238095,484.909091,0.484909091,87.111945,0.007588491
542,,0,,0,,0,,0,,0,,0
543,95.833333,0.95833333,290.492063,0.290492063,82.602639,0.006823196,98.412698,0.98412698,592.333333,0.592333333,101.648533,0.010332424
544,99.404762,0.99404762,405.119048,0.405119048,99.85242,0.009970506,95.238095,0.95238095,674.9,0.6749,216.760723,0.046985211
545,97.02381,0.9702381,338.452381,0.338452381,124.697946,0.015549578,73.015873,0.73015873,592.083333,0.592083333,204.779464,0.041934629
546,94.642857,0.94642857,244.304,0.244304,65.683408,0.00431431,96.825397,0.96825397,452.833333,0.452833333,146.990311,0.021606152
547,,0,,0,,0,,0,,0,,0
548,97.02381,0.9702381,292.349206,0.292349206,53.322763,0.002843317,100,1,398.416667,0.398416667,66.475502,0.004418992
549,,0,,0,,0,,0,,0,,0
550,,0,,0,,0,,0,,0,,0
551,97.619048,0.97619048,299.568,0.299568,95.841463,0.009185586,98.412698,0.98412698,426.083333,0.426083333,64.27704,0.004131538
552,80.357143,0.80357143,185.018018,0.185018018,190.713254,0.036371545,92.063492,0.92063492,624.555556,0.624555556,279.075308,0.077883028
553,89.880952,0.89880952,325.931624,0.325931624,220.64153,0.048682685,95.238095,0.95238095,525.222222,0.525222222,168.539148,0.028405444
554,98.214286,0.98214286,269.816,0.269816,76.002269,0.005776345,100,1,471.083333,0.471083333,153.288473,0.023497356
555,,0,,0,,0,,0,,0,,0
556,33.928571,0.33928571,429.733333,0.429733333,149.200472,0.022260781,98.412698,0.98412698,549.666667,0.549666667,122.814963,0.015083515
557,96.428571,0.96428571,271.596774,0.271596774,97.711365,0.009547511,95.238095,0.95238095,564.363636,0.564363636,298.158103,0.088898254
558,,0,,0,,0,,0,,0,,0
559,86.309524,0.86309524,290.981651,0.290981651,193.765895,0.037545222,93.650794,0.93650794,583.166667,0.583166667,322.537336,0.104030333
560,,0,,0,,0,,0,,0,,0
561,,0,,0,,0,,0,,0,,0
562,89.880952,0.89880952,284.12931,0.28412931,164.140053,0.026941957,92.063492,0.92063492,580.5,0.5805,192.161391,0.036926
563,97.619048,0.97619048,293.2,0.2932,55.620111,0.003093597,98.412698,0.98412698,480.916667,0.480916667,83.171737,0.006917538
564,,0,,0,,0,,0,,0,,0
565,97.02381,0.9702381,261.761905,0.261761905,83.490304,0.006970631,98.412698,0.98412698,541.666667,0.541666667,118.405569,0.014019879
566,,0,,0,,0,,0,,0,,0
567,96.428571,0.96428571,319.01626,0.31901626,132.404558,0.017530967,63.492063,0.63492063,553.888889,0.553888889,135.169749,0.018270861
568,,0,,0,,0,,0,,0,,0
569,,0,,0,,0,,0,,0,,0
570,,0,,0,,0,,0,,0,,0
571,96.428571,0.96428571,282.475806,0.282475806,106.114409,0.011260268,98.412698,0.98412698,438.727273,0.438727273,95.660954,0.009151018
572,,0,,0,,0,,0,,0,,0
573,95.238095,0.95238095,324.232,0.324232,103.331688,0.010677438,96.825397,0.96825397,521.75,0.52175,237.445544,0.056380386
574,96.428571,0.96428571,267.927419,0.267927419,71.033963,0.005045824,95.238095,0.95238095,634.727273,0.634727273,197.045726,0.038827018
575,98.214286,0.98214286,357.428571,0.357428571,81.856306,0.006700455,93.650794,0.93650794,564.6,0.5646,193.259871,0.037349378
576,,0,,0,,0,,0,,0,,0
577,97.619048,0.97619048,251.34127,0.25134127,47.689187,0.002274259,26.984127,0.26984127,482.583333,0.482583333,216.866301,0.047030993
578,,0,,0,,0,,0,,0,,0
579,98.214286,0.98214286,290.531746,0.290531746,60.378365,0.003645547,100,1,408.916667,0.408916667,71.592862,0.005125538
580,94.047619,0.94047619,351.456,0.351456,184.434555,0.034016105,100,1,535.25,0.53525,108.457889,0.011763114
581,88.690476,0.88690476,262.426087,0.262426087,78.032838,0.006089124,85.714286,0.85714286,399.6,0.3996,88.672431,0.0078628
582,94.642857,0.94642857,210.384,0.210384,93.29452,0.008703867,96.825397,0.96825397,364.833333,0.364833333,73.390405,0.005386152
583,91.071429,0.91071429,354.982609,0.354982609,252.568837,0.063791017,93.650794,0.93650794,607.666667,0.607666667,388.370332,0.150831515
584,95.833333,0.95833333,329.650794,0.329650794,90.256108,0.008146165,96.825397,0.96825397,380.416667,0.380416667,40.643591,0.001651901
585,91.666667,0.91666667,258.966942,0.258966942,208.542159,0.043489832,96.825397,0.96825397,587.545455,0.587545455,415.64176,0.172758073
586,95.833333,0.95833333,380.430894,0.380430894,264.396067,0.06990528,82.539683,0.82539683,540.142857,0.540142857,178.222173,0.031763143
587,99.404762,0.99404762,285.944444,0.285944444,65.700692,0.004316581,100,1,418.75,0.41875,55.448789,0.003074568
588,97.619048,0.97619048,303.992063,0.303992063,139.259556,0.019393224,98.412698,0.98412698,711.333333,0.711333333,206.5418,0.042659515
589,,0,,0,,0,,0,,0,,0
590,95.238095,0.95238095,353.53719,0.35353719,140.344044,0.019696451,100,1,605.666667,0.605666667,436.583499,0.190605152
591,99.404762,0.99404762,294.071429,0.294071429,46.438635,0.002156547,100,1,667.75,0.66775,68.338895,0.004670205
592,98.809524,0.98809524,321.387097,0.321387097,59.564232,0.003547898,100,1,423.166667,0.423166667,75.911232,0.005762515
593,99.404762,0.99404762,315.809524,0.315809524,58.117772,0.003377675,100,1,605.5,0.6055,166.109767,0.027592455
594,67.261905,0.67261905,333.148649,0.333148649,163.547043,0.026747635,92.063492,0.92063492,609.857143,0.609857143,281.263476,0.079109143
595,97.619048,0.97619048,281.992063,0.281992063,86.40449,0.007465736,96.825397,0.96825397,412.833333,0.412833333,37.843778,0.001432152
596,,0,,0,,0,,0,,0,,0
597,98.214286,0.98214286,321.095238,0.321095238,92.933648,0.008636663,98.412698,0.98412698,492.090909,0.492090909,114.808932,0.013181091
598,,0,,0,,0,,0,,0,,0
599,,0,,0,,0,,0,,0,,0
600,98.809524,0.98809524,329.825397,0.329825397,63.218235,0.003996545,98.412698,0.98412698,683.083333,0.683083333,252.518751,0.06376572
601,91.666667,0.91666667,278.520661,0.278520661,91.944739,0.008453835,100,1,910.333333,0.910333333,292.31749,0.085449515
602,99.404762,0.99404762,365.571429,0.365571429,79.499175,0.006320119,96.825397,0.96825397,543.2,0.5432,152.577703,0.023279955
603,71.428571,0.71428571,456.768293,0.456768293,251.840891,0.063423834,92.063492,0.92063492,968.111111,0.968111111,311.117922,0.096794361
604,96.428571,0.96428571,232.103175,0.232103175,120.137843,0.014433101,96.825397,0.96825397,701.909091,0.701909091,369.646981,0.136638891
605,,0,,0,,0,,0,,0,,0
606,98.214286,0.98214286,329.412698,0.329412698,157.165353,0.024700948,100,1,533.5,0.5335,162.016554,0.026249364
607,97.619048,0.97619048,319.919355,0.319919355,73.671055,0.005427424,98.412698,0.98412698,383.636364,0.383636364,84.40293,0.007123855
608,96.428571,0.96428571,339.388889,0.339388889,110.420286,0.01219264,95.238095,0.95238095,400.454545,0.400454545,107.475917,0.011551073
609,,0,,0,,0,,0,,0,,0
610,96.428571,0.96428571,338.248,0.338248,69.265345,0.004797688,98.412698,0.98412698,558.272727,0.558272727,100.534662,0.010107218
611,98.809524,0.98809524,351.111111,0.351111111,124.444122,0.01548634,100,1,790.666667,0.790666667,404.685587,0.163770424
612,94.047619,0.94047619,271.180328,0.271180328,101.304224,0.010262546,100,1,504.833333,0.504833333,136.87807,0.018735606
613,,0,,0,,0,,0,,0,,0
614,98.214286,0.98214286,293.032,0.293032,143.365253,0.020553596,98.412698,0.98412698,391.25,0.39125,143.59547,0.020619659
615,94.642857,0.94642857,257.419355,0.257419355,105.209748,0.011069091,96.825397,0.96825397,527.454545,0.527454545,120.511712,0.014523073
616,,0,,0,,0,,0,,0,,0
617,93.452381,0.93452381,341.68254,0.34168254,122.471002,0.014999146,58.730159,0.58730159,621,0.621,132.106859,0.017452222
618,97.619048,0.97619048,361.984127,0.361984127,80.745426,0.006519824,95.238095,0.95238095,496.818182,0.496818182,157.166038,0.024701164
619,,0,,0,,0,,0,,0,,0
620,,0,,0,,0,,0,,0,,0
621,99.404762,0.99404762,350.960317,0.350960317,59.609046,0.003553238,100,1,601.166667,0.601166667,192.340056,0.036994697
622,97.02381,0.9702381,296.632,0.296632,102.64184,0.010535347,100,1,435.916667,0.435916667,83.648027,0.006996992
623,,0,,0,,0,,0,,0,,0
624,,0,,0,,0,,0,,0,,0
625,,0,,0,,0,,0,,0,,0
626,,0,,0,,0,,0,,0,,0
627,,0,,0,,0,,0,,0,,0
628,95.833333,0.95833333,268.063492,0.268063492,85.373508,0.007288636,100,1,448.333333,0.448333333,105.834634,0.01120097
629,95.833333,0.95833333,308.761905,0.308761905,121.251568,0.014701943,98.412698,0.98412698,504.727273,0.504727273,331.359953,0.109799418
630,87.5,0.875,226.110169,0.226110169,172.730549,0.029835843,87.301587,0.87301587,828.181818,0.828181818,710.095743,0.504235964
631,97.02381,0.9702381,271.92,0.27192,86.744118,0.007524542,95.238095,0.95238095,523.5,0.5235,388.140939,0.150653389
632,98.214286,0.98214286,272.238095,0.272238095,77.341986,0.005981783,96.825397,0.96825397,496.727273,0.496727273,240.855181,0.058011218
633,98.809524,0.98809524,299.626984,0.299626984,81.250402,0.006601628,100,1,441.5,0.4415,62.471084,0.003902636
634,97.02381,0.9702381,334.274194,0.334274194,95.476413,0.009115745,98.412698,0.98412698,554.75,0.55475,200.567434,0.040227296
635,98.809524,0.98809524,326.392,0.326392,143.882563,0.020702192,92.063492,0.92063492,448.9,0.4489,90.880202,0.008259211
636,97.02381,0.9702381,332.222222,0.332222222,98.998011,0.009800606,92.063492,0.92063492,508,0.508,164.434016,0.027038546
637,98.809524,0.98809524,391.56,0.39156,69.334207,0.004807232,98.412698,0.98412698,776.666667,0.776666667,322.777529,0.104185333
638,97.619048,0.97619048,280.912698,0.280912698,79.034577,0.006246464,100,1,381.333333,0.381333333,90.76877,0.00823897
639,,0,,0,,0,,0,,0,,0
640,94.047619,0.94047619,285.872,0.285872,104.157602,0.010848806,92.063492,0.92063492,462.3,0.4623,176.039169,0.030989789
641,92.261905,0.92261905,249.586777,0.249586777,192.045727,0.036881561,96.825397,0.96825397,430.909091,0.430909091,130.23245,0.016960491
642,95.238095,0.95238095,248.569106,0.248569106,121.959351,0.014874083,28.571429,0.28571429,327.833333,0.327833333,108.842533,0.011846697
643,98.809524,0.98809524,310.912698,0.310912698,78.374386,0.006142544,95.238095,0.95238095,437.416667,0.437416667,118.085068,0.013944083
644,,0,,0,,0,,0,,0,,0
645,97.619048,0.97619048,273.920635,0.273920635,66.22152,0.00438529,96.825397,0.96825397,417.727273,0.417727273,81.496124,0.006641618
646,99.404762,0.99404762,289.912698,0.289912698,50.936041,0.00259448,96.825397,0.96825397,435.75,0.43575,134.919589,0.018203295
647,98.214286,0.98214286,274.507937,0.274507937,53.743055,0.002888316,98.412698,0.98412698,411.083333,0.411083333,83.775087,0.007018265
648,,0,,0,,0,,0,,0,,0
649,98.809524,0.98809524,282.096,0.282096,60.902013,0.003709055,98.412698,0.98412698,488.416667,0.488416667,99.494594,0.009899174
650,,0,,0,,0,,0,,0,,0
651,,0,,0,,0,,0,,0,,0
652,,0,,0,,0,,0,,0,,0
653,97.02381,0.9702381,251.230159,0.251230159,84.929068,0.007212947,96.825397,0.96825397,519.416667,0.519416667,141.534742,0.020032083
654,99.404762,0.99404762,404.349206,0.404349206,109.398451,0.011968021,96.825397,0.96825397,423.416667,0.423416667,77.852376,0.006060992
655,97.02381,0.9702381,273.626984,0.273626984,73.768149,0.00544174,100,1,482.583333,0.482583333,102.848926,0.010577902
656,94.047619,0.94047619,238.206349,0.238206349,64.404511,0.004147941,100,1,375.166667,0.375166667,70.774717,0.005009061
657,97.619048,0.97619048,278.048,0.278048,56.731947,0.003218514,98.412698,0.98412698,352.583333,0.352583333,71.931101,0.005174083
658,94.642857,0.94642857,240.704,0.240704,66.500306,0.004422291,98.412698,0.98412698,429.166667,0.429166667,90.308394,0.008155606
659,97.02381,0.9702381,266.357143,0.266357143,70.576649,0.004981063,95.238095,0.95238095,403,0.403,100.833797,0.010167455
660,,0,,0,,0,,0,,0,,0
661,,0,,0,,0,,0,,0,,0
662,,0,,0,,0,,0,,0,,0
663,,0,,0,,0,,0,,0,,0
664,95.833333,0.95833333,237.269841,0.237269841,90.092434,0.008116647,41.269841,0.41269841,400.666667,0.400666667,144.358062,0.02083925
665,,0,,0,,0,,0,,0,,0
666,98.809524,0.98809524,302.166667,0.302166667,62.661854,0.003926508,96.825397,0.96825397,583.090909,0.583090909,211.192071,0.044602091
667,95.238095,0.95238095,249.396825,0.249396825,77.681512,0.006034417,100,1,562.083333,0.562083333,370.262182,0.137094083
668,91.071429,0.91071429,237.283333,0.237283333,188.929456,0.035694339,33.333333,0.33333333,383.272727,0.383272727,143.650333,0.020635418
669,99.404762,0.99404762,283.97619,0.28397619,82.243489,0.006763991,98.412698,0.98412698,562,0.562,252.822252,0.063919091
670,87.5,0.875,286.747826,0.286747826,208.802973,0.043598682,79.365079,0.79365079,537.714286,0.537714286,197.799321,0.039124571
671,91.666667,0.91666667,294.299145,0.294299145,113.892135,0.012971418,95.238095,0.95238095,668.444444,0.668444444,239.7176,0.057464528
672,87.5,0.875,469.761468,0.469761468,345.865899,0.11962322,79.365079,0.79365079,678.5,0.6785,444.496344,0.197577
673,94.642857,0.94642857,258.169355,0.258169355,84.444596,0.00713089,96.825397,0.96825397,757,0.757,455.026495,0.207049111
674,98.809524,0.98809524,336.365079,0.336365079,65.970976,0.00435217,100,1,502.416667,0.502416667,86.384403,0.007462265
675,96.428571,0.96428571,238.587302,0.238587302,67.481585,0.004553764,96.825397,0.96825397,495.727273,0.495727273,150.506539,0.022652218
676,97.02381,0.9702381,307.741935,0.307741935,79.994905,0.006399185,100,1,629.833333,0.629833333,219.381707,0.048128333
677,85.714286,0.85714286,406.247706,0.406247706,336.322298,0.113112688,85.714286,0.85714286,568.8,0.5688,210.493943,0.0443077
678,,0,,0,,0,,0,,0,,0
679,97.619048,0.97619048,267.071429,0.267071429,61.711092,0.003808259,100,1,449.166667,0.449166667,234.297338,0.054895243
680,92.857143,0.92857143,339.847458,0.339847458,96.493091,0.009310917,31.746032,0.31746032,468.818182,0.468818182,126.584216,0.016023564
681,,0,,0,,0,,0,,0,,0
682,96.428571,0.96428571,233.515873,0.233515873,78.872224,0.006220828,100,1,641.333333,0.641333333,402.342083,0.161879152
683,97.02381,0.9702381,309.129032,0.309129032,182.528624,0.033316699,80.952381,0.80952381,608,0.608,,0
684,,0,,0,,0,,0,,0,,0
685,97.02381,0.9702381,328.238095,0.328238095,93.814065,0.008801079,95.238095,0.95238095,581.2,0.5812,308.925665,0.095435066
686,94.642857,0.94642857,220.01626,0.22001626,96.937024,0.009396787,100,1,395.833333,0.395833333,41.87608,0.001753606
687,91.666667,0.91666667,251.553719,0.251553719,166.828103,0.027831616,98.412698,0.98412698,634.090909,0.634090909,433.29977,0.187748691
688,92.857143,0.92857143,322.295082,0.322295082,150.271308,0.022581466,74.603175,0.74603175,732.625,0.732625,254.728392,0.064886554
689,,0,,0,,0,,0,,0,,0
690,,0,,0,,0,,0,,0,,0
691,,0,,0,,0,,0,,0,,0
692,98.214286,0.98214286,461.808,0.461808,148.712848,0.022115511,100,1,336.666667,0.336666667,35.333047,0.001248424
693,,0,,0,,0,,0,,0,,0
694,96.428571,0.96428571,287.032258,0.287032258,164.687629,0.027122015,100,1,423.75,0.42375,104.759573,0.010974568
695,,0,,0,,0,,0,,0,,0
696,99.404762,0.99404762,278.642857,0.278642857,51.800458,0.002683287,100,1,641.166667,0.641166667,686.225756,0.470905788
697,99.404762,0.99404762,294.650794,0.294650794,30.477879,0.000928901,100,1,334.916667,0.334916667,41.092929,0.001688629
698,97.619048,0.97619048,275.809524,0.275809524,68.134187,0.004642267,98.412698,0.98412698,551.272727,0.551272727,103.868273,0.010788618
699,90.47619,0.9047619,323.663793,0.323663793,207.596136,0.043096156,96.825397,0.96825397,809.5,0.8095,306.276316,0.093805182
700,94.047619,0.94047619,251.766129,0.251766129,124.300391,0.015450587,98.412698,0.98412698,674.833333,0.674833333,208.816071,0.043604152
701,95.238095,0.95238095,319,0.319,120.396364,0.014495284,82.539683,0.82539683,637,0.637,280.70269,0.078794
702,98.809524,0.98809524,322.544,0.322544,84.496278,0.007139621,95.238095,0.95238095,442.2,0.4422,89.628616,0.008033289
703,,0,,0,,0,,0,,0,,0
704,96.428571,0.96428571,294.119048,0.294119048,61.217985,0.003747642,98.412698,0.98412698,445,0.445,100.800794,0.0101608
705,,0,,0,,0,,0,,0,,0
706,,0,,0,,0,,0,,0,,0
707,,0,,0,,0,,0,,0,,0
708,97.02381,0.9702381,282.746032,0.282746032,86.332468,0.007453295,100,1,582.333333,0.582333333,298.305314,0.08898606
709,,0,,0,,0,,0,,0,,0
710,,0,,0,,0,,0,,0,,0
711,,0,,0,,0,,0,,0,,0
712,96.428571,0.96428571,271.071429,0.271071429,62.531807,0.003910227,100,1,374.5,0.3745,49.36598,0.002437
713,96.428571,0.96428571,256.136,0.256136,102.706939,0.010548715,98.412698,0.98412698,348.166667,0.348166667,52.887244,0.002797061
714,,0,,0,,0,,0,,0,,0
715,,0,,0,,0,,0,,0,,0
716,,0,,0,,0,,0,,0,,0
717,,0,,0,,0,,0,,0,,0
718,,0,,0,,0,,0,,0,,0
719,,0,,0,,0,,0,,0,,0
720,98.214286,0.98214286,244.904762,0.244904762,56.176355,0.003155783,98.412698,0.98412698,355.083333,0.355083333,46.17055,0.00213172
721,89.880952,0.89880952,249.135593,0.249135593,188.861769,0.035668768,98.412698,0.98412698,502.25,0.50225,149.807225,0.022442205
722,99.404762,0.99404762,299.611111,0.299611111,54.997596,0.003024736,100,1,408.166667,0.408166667,75.347478,0.005677242
723,97.02381,0.9702381,272.134921,0.272134921,97.45213,0.009496918,96.825397,0.96825397,642.833333,0.642833333,291.748906,0.085117424
724,96.428571,0.96428571,270.664,0.270664,147.431665,0.021736096,98.412698,0.98412698,668.545455,0.668545455,105.662069,0.011164473
725,100,1,281.388889,0.281388889,44.020899,0.00193784,98.412698,0.98412698,360.166667,0.360166667,54.934396,0.003017788
726,100,1,324.777778,0.324777778,69.52558,0.004833806,100,1,498.25,0.49825,98.347367,0.009672205
727,98.809524,0.98809524,351.714286,0.351714286,138.712356,0.019241118,100,1,939.833333,0.939833333,256.858232,0.065976151
728,92.857143,0.92857143,269.904,0.269904,121.932783,0.014867604,88.888889,0.88888889,411,0.411,163.758206,0.02681675
729,98.809524,0.98809524,309.626984,0.309626984,69.548226,0.004836956,98.412698,0.98412698,381,0.381,66.053697,0.004363091
730,98.809524,0.98809524,298.285714,0.298285714,90.476769,0.008186046,92.063492,0.92063492,400.666667,0.400666667,85.08672,0.00723975
731,96.428571,0.96428571,330.301587,0.330301587,51.326916,0.002634452,98.412698,0.98412698,458.333333,0.458333333,79.353448,0.00629697
732,97.619048,0.97619048,307.18254,0.30718254,86.391611,0.00746351,95.238095,0.95238095,435.545455,0.435545455,123.315339,0.015206673
733,98.809524,0.98809524,309.528,0.309528,60.059994,0.003607203,100,1,405.833333,0.405833333,76.338759,0.005827606
734,97.619048,0.97619048,372.192,0.372192,73.569333,0.005412447,96.825397,0.96825397,493.9,0.4939,116.718512,0.013623211
735,95.238095,0.95238095,239.357143,0.239357143,86.136122,0.007419432,96.825397,0.96825397,424.272727,0.424272727,137.997167,0.019043218
736,97.619048,0.97619048,296.904762,0.296904762,119.280538,0.014227847,96.825397,0.96825397,544.75,0.54475,134.865674,0.01818875
737,97.619048,0.97619048,326.571429,0.326571429,78.30897,0.006132295,98.412698,0.98412698,544,0.544,95.551985,0.009130182
738,94.642857,0.94642857,268.936508,0.268936508,83.806419,0.007023516,96.825397,0.96825397,439.1,0.4391,86.316536,0.007450544
739,99.404762,0.99404762,312.325397,0.312325397,69.975519,0.004896573,98.412698,0.98412698,389.083333,0.389083333,120.364189,0.014487538
740,98.214286,0.98214286,353.536,0.353536,53.117269,0.002821444,95.238095,0.95238095,533.333333,0.533333333,115.763768,0.01340125
741,97.619048,0.97619048,381.253968,0.381253968,98.879558,0.009777167,95.238095,0.95238095,1227.727273,1.227727273,640.862558,0.410704818
742,95.833333,0.95833333,288.128,0.288128,78.554786,0.006170854,92.063492,0.92063492,468.363636,0.468363636,135.975198,0.018489254
743,96.428571,0.96428571,316.475806,0.316475806,111.584629,0.012451129,98.412698,0.98412698,554.916667,0.554916667,190.845706,0.036422083
744,97.619048,0.97619048,307.698413,0.307698413,78.665801,0.006188308,98.412698,0.98412698,453,0.453,144.993793,0.0210232
745,95.833333,0.95833333,292.698413,0.292698413,99.872741,0.009974564,100,1,496.75,0.49675,118.230226,0.013978386
746,98.809524,0.98809524,310.412698,0.310412698,44.519168,0.001981956,100,1,568.75,0.56875,138.655312,0.019225296
747,97.619048,0.97619048,310.150794,0.310150794,50.594872,0.002559841,96.825397,0.96825397,404.666667,0.404666667,73.975836,0.005472424
748,97.619048,0.97619048,320.031746,0.320031746,90.912964,0.008265167,98.412698,0.98412698,491.75,0.49175,109.660737,0.012025477
749,93.452381,0.93452381,297.785714,0.297785714,137.404955,0.018880122,96.825397,0.96825397,758.1,0.7581,311.149285,0.096813878
750,98.214286,0.98214286,309.166667,0.309166667,58.284646,0.0033971,98.412698,0.98412698,514.727273,0.514727273,132.386624,0.017526218
751,97.619048,0.97619048,357.190476,0.357190476,76.354616,0.005830027,98.412698,0.98412698,656.666667,0.656666667,236.396944,0.055883515
752,97.02381,0.9702381,321.404762,0.321404762,49.404482,0.002440803,98.412698,0.98412698,500.25,0.50025,68.697128,0.004719295
753,96.428571,0.96428571,317.16,0.31716,104.842309,0.01099191,96.825397,0.96825397,428.818182,0.428818182,79.368531,0.006299364
754,96.428571,0.96428571,330.524194,0.330524194,111.925168,0.012527243,98.412698,0.98412698,575,0.575,270.084162,0.072945455
755,95.238095,0.95238095,281.587302,0.281587302,95.873022,0.009191636,98.412698,0.98412698,587,0.587,179.154682,0.0320964
756,97.02381,0.9702381,341.896,0.341896,117.34192,0.013769126,100,1,610.083333,0.610083333,290.654265,0.084479902
757,98.214286,0.98214286,299.563492,0.299563492,75.199414,0.005654952,79.365079,0.79365079,431.75,0.43175,90.353976,0.008163841
758,98.809524,0.98809524,322.380952,0.322380952,50.964907,0.002597422,98.412698,0.98412698,545.416667,0.545416667,77.273373,0.005971174
759,99.404762,0.99404762,405.563492,0.405563492,64.01431,0.004097832,100,1,527.666667,0.527666667,172.066759,0.02960697
760,95.833333,0.95833333,287.825397,0.287825397,94.050546,0.008845505,98.412698,0.98412698,587.583333,0.587583333,356.825004,0.127324083
761,96.428571,0.96428571,303.079365,0.303079365,56.701972,0.003215114,98.412698,0.98412698,419.583333,0.419583333,88.345868,0.007804992
762,95.238095,0.95238095,308.744,0.308744,85.132052,0.007247466,98.412698,0.98412698,550.545455,0.550545455,197.969878,0.039192073
763,,0,,0,,0,,0,,0,,0
764,92.857143,0.92857143,254.057377,0.254057377,215.814517,0.046575906,90.47619,0.9047619,454,0.454,134.294039,0.018034889
765,96.428571,0.96428571,353.28,0.35328,90.612575,0.008210639,98.412698,0.98412698,550.416667,0.550416667,162.626431,0.026447356
766,97.619048,0.97619048,347.126984,0.347126984,68.598074,0.004705696,100,1,588.25,0.58825,363.99079,0.132489295
767,97.619048,0.97619048,311.032,0.311032,69.531605,0.004834644,98.412698,0.98412698,431.416667,0.431416667,92.133755,0.008488629
768,97.02381,0.9702381,314.587302,0.314587302,70.19097,0.004926772,98.412698,0.98412698,559.416667,0.559416667,96.697709,0.009350447
769,98.214286,0.98214286,270.174603,0.270174603,68.660216,0.004714225,98.412698,0.98412698,446.666667,0.446666667,64.58023,0.004170606
770,92.857143,0.92857143,341.544715,0.341544715,128.697399,0.016563021,98.412698,0.98412698,762.363636,0.762363636,270.932195,0.073404254
771,97.02381,0.9702381,289.690476,0.289690476,77.038844,0.005934983,90.47619,0.9047619,424.777778,0.424777778,59.58141,0.003549944
772,98.809524,0.98809524,329.849206,0.329849206,51.623106,0.002664945,100,1,536.833333,0.536833333,97.79648,0.009564152
773,94.642857,0.94642857,303.785714,0.303785714,75.600699,0.005715466,93.650794,0.93650794,551.666667,0.551666667,120.290053,0.014469697
